Order Number at CW;Article Number;Order Line Number;Material;Material;Route;Route;Route Serial Number;Timestamp for Picking;Box number;Area;Station;Number of lots-white;Number of lots-Green;No. of picks;Quantity
156534;1914220687;11;1000405189;ASSEMBLY PARTS, PLINTH 5M-10M;9J;9J;Not assigned;18:18:26;200014118;29;23;0;6;1;4
156534;1914270035;4;1000405190;WALL BRACKET.;9J;9J;Not assigned;17:54:46;200003697;28;23;0;6;1;8
156534;1914270093;26;1000405193;MULTI-FLANGE MC25.;9J;9J;Not assigned;18:18:26;200014118;29;23;0;6;1;12
156534;1914301975;18;1000405332;COVER SCREW W/WASHER;9J;9J;Not assigned;17:48:07;200002787;28;23;0;6;1;24
156534;1914302026;22;1000494953;SNAP SCREW, COMPLETE;9J;9J;Not assigned;17:54:46;200003697;28;23;0;6;1;96
156534;1914427105;7;1000405357;MOUNTING PARTS, SP.;9J;9J;Not assigned;18:18:26;200014118;28;23;0;6;1;12
156534;1914432365;21;1000405424;HINGE SET FOR DOOR >6M.;9J;9J;Not assigned;18:18:26;200014118;29;23;0;6;1;32
156534;1914527720;24;1000405502;SPACER, BUSBAR CROSSING, S225;9J;9J;Not assigned;18:18:26;200014118;29;23;0;6;1;4
156534;1914820388;27;1000405521;PE-CONNECTION, COMPLETE;9J;9J;Not assigned;17:54:46;200003697;28;23;0;6;1;4
156535;203020146;2;1000292222;BEND 90 WITH SC A15 F/M;5J;5J;61;18:27:43;200053041;25;10;0;2;1;10
156535;203020214;3;1000292210;BEND 90 WITH SC A15 F/F;5J;5J;61;18:27:43;200053041;25;10;0;2;1;10
156535;203020366;4;1000292198;BEND 45 WITH SC A15 F/M;5J;5J;61;18:27:43;200053041;27;10;0;2;1;10
156535;203020434;5;1000292186;BEND 45 WITH SC A15 F/F;5J;5J;61;18:27:43;200053041;27;10;0;2;1;10
156535;203020544;6;1000295439;SLEEVE WITH SC A15;5J;5J;61;18:27:43;200053041;27;10;0;2;1;6
156535;203020683;7;1000295318;ADAPTER PIECE WITH SC  15 X 1/2 F/M;5J;5J;61;18:27:43;200053041;25;10;0;2;1;10
156535;204115238;9;1000375204;BIS PUSH-FIT SAD.DBL PP WHITEM6 14-15MM;5J;5J;61;18:27:43;200053041;27;10;0;2;1;25
156535;204130080;8;1000375219;PIPE BRACKET CC-60 15-18MM WHITE;5J;5J;61;18:27:43;200053041;28;10;0;2;1;20
156537;204010207;3;1000374310;BEND 45 A15 F/M;6C;6C;15;17:45:55;200075532;27;10;0;2;1;43
156537;204010663;4;1000374334;ELBOW A15 F/M;6C;6C;15;17:45:55;200075532;27;10;0;2;1;50
156537;204012292;2;1000374408;CONNECTION NIPPLE A15 X 3/4 F/M;6C;6C;15;17:45:55;200075532;27;10;0;2;1;26
156537;204012577;1;1000207860;SLEEVE A22;6C;6C;15;17:45:55;200075532;27;10;0;2;1;50
156537;204211080;7;1000375466;SUPPORTING BUSH 15MM T/PEX CONEX;6C;6C;15;17:45:55;200075532;28;10;0;2;1;100
156537;802004262;6;1000387945;BERA SILVER SOLDERING 2,0MM 250 GRAM;6C;6C;15;17:45:55;200075532;28;10;0;2;1;6
156537;802100344;8;1000388605;"1/2"" PLUG, PLAIN BLACK";6C;6C;15;17:45:55;200075532;28;10;0;2;1;50
156538;5439701250;1;1000449991;SELFDRILLING SCREW M4,2X16MM PH TX20 ZP;5A;5A;74;18:00:46;200054812;27;14;1;3;1;100
156539;812100046;3;1000038055;CEE PLUG H6/400/32/5 204-TLS;8R;8R;84;17:41:18;200004626;21;10;0;1;1;1
156539;812100059;2;1000017296;CEE CONNECTOR H6 400/32/5 304-TLS;8R;8R;84;17:41:18;200004626;21;10;0;1;1;1
156539;825100318;1;1000389888;D02 ADAPTOR SLEEVE 35 AMP 9137;8R;8R;84;17:41:18;200004626;29;10;0;1;1;3
156540;5421510064;2;1000429933;PORCELAIN CONNECTORS 1X16Q;9J;9J;Not assigned;17:43:12;200016412;28;23;1;5;1;7
156540;835100117;5;1000390298;SHRINK CONNECTION KIT FOR HEATING CABLE;9J;9J;Not assigned;17:43:12;200016412;28;23;1;5;1;4
156543;5497510098;1;1000466842;CABLE CUTTER CC053 \47   16053;15;15;Not assigned;17:34:58;200059212;28;10;0;1;1;1
156545;1088011078;1;1000396539;BLANKING PLUG FOR OUTLET WHITE;5K;5K;31;16:44:52;200077208;29;12;1;0;1;30
156546;2663001570;32;1000105545;LOGO!POWER 24VDC/1,3A;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;3322060673;21;1000418946;MCB IC60N 1P 2A C;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;5424578647;30;1000435022;M12 FEMALE 0  WITH CABLE;2C;2C;94;19:06:28;200069350;28;12;0;9;1;12
156546;7517800246;9;1000047618;PUSHBUTTON RED NC;2C;2C;94;19:06:28;200069350;29;12;0;9;1;4
156546;7517800660;10;1000063708;ILLUMINATED PUSHBUTTON GREEN 24 V;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;7517801012;8;1000058581;ILLUM PB SPRING RETURN 1NO+1NC 24V BLUE;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;7517808934;11;1000000609;EMERGENCY STOP Ø40 XB4BS8444;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;7517809399;7;1000263924;Emergency STOP LEGEND PLATE D90;2C;2C;94;19:06:28;200069350;29;12;0;9;1;4
156546;7522405911;33;1000010507;CONTACTOR  9A 24 LAVEF.LC1D09BL;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;7522406127;25;1000018328;CONTACTOR 9A 230V AC LC1D09P7;2C;2C;94;17:53:29;200018699;25;12;0;9;1;2
156546;7522409137;24;1000029869;CONTACTOR 25A 230V AC LC1D25P7;2C;2C;94;19:06:28;200069350;28;12;0;9;1;2
156546;7522421678;22;1000026314;OVERLOAD RELAY 1,6-2,5A LRD07;2C;2C;94;19:06:28;200069350;29;12;0;9;1;2
156546;7522421717;23;1000067418;OVERLOAD RELAY 2,5-4A LRD08;2C;2C;94;19:06:28;200069350;29;12;0;9;1;2
156546;7524304939;29;1000067771;Proximity Sensor M12 XS112B3PAM12;2C;2C;94;19:06:28;200069350;29;12;0;9;1;12
156546;7622814033;35;1000032670;RELAY COMPLETE RT 2C/O 24VDC 8A;2C;2C;94;19:06:28;200069350;28;12;0;9;1;10
156546;7624801060;27;1000475251;TROJAN 5 FLEXAKTUAT 2NC/1NO;2C;2C;94;19:06:28;200069350;27;12;0;9;1;4
156546;7624810080;28;1000475327;MT/TROJA/TLS GD2FULLY-FLEXIBLE ACTUATOR;2C;2C;94;19:06:28;200069350;29;12;0;9;1;4
156546;7624814400;26;1000475539;MSR127TP 24 AC/DC SAFETY RELAY FIXED;2C;2C;94;19:06:28;200069350;28;12;0;9;1;2
156546;7921044339;17;1000018539;WDK 2.5/ZQV 104110 TERMINAL BLOCK;2C;2C;94;19:06:28;200069350;27;12;0;9;1;12
156546;7921049208;18;1000224449;Feed-through terminal block 1768000000;2C;2C;94;19:06:28;200069350;28;12;0;9;1;16
156546;7921138177;12;1000039048;WEW35/2 106120 END BRACKET;2C;2C;94;19:06:28;200069350;28;12;0;9;1;8
156546;7921181001;13;1000059341;WDU 2,5 102000 TERMINAL BLOCK;2C;2C;94;17:53:29;200018699;25;12;0;9;1;20
156546;7921181014;16;1000010042;WDU2,5BL BLUE 102008 TERMINAL BLOCK;2C;2C;94;19:06:28;200069350;28;12;0;9;1;6
156546;7921181043;14;1000075576;WAP 2,5-10 WDU 105000 END-AND PART. PL.;2C;2C;94;19:06:28;200069350;21;12;0;9;1;8
156546;7921182178;15;1000066992;WPE2,5 GR/GE 101000 CLAMP (GROUNDING);2C;2C;94;19:06:28;200069350;21;12;0;9;1;10
156546;821101476;19;1000389673;ENDTERMINAL GREY 0.75MM/8.2;2C;2C;94;17:53:29;200018699;21;12;0;9;1;300
156546;821101492;20;1000389674;ENDTERMINAL BLACK 1.5MM/8.2;2C;2C;94;19:06:28;200069350;21;12;0;9;1;300
156546;8212008478;3;1000482041;WALL BRACKET SOLID MB10674 (4 PCS );2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156546;8212009493;5;1000482077;METRIC FLANGE PLATE, COMPLETE, SIZE 2;2C;2C;94;19:06:28;200069350;28;12;0;9;1;4
156547;5437604210;1;1000107832;Clamping piece for cable tray KS KR A2;0S;0S;40;18:55:51;200075054;28;18;0;3;1;30
156547;839109350;4;1000390622;CABLE HOLDER 2031/10 MAX10STK3X1,5;0S;0S;40;18:55:51;200075054;25;18;0;3;1;50
156550;1017036338;4;1000394435;UK FUGA STIKK 2P M/J 1,5MOD HV;8E;8E;86;18:18:05;200072678;21;14;0;1;1;6
156550;1017036736;3;1000394460;UK FUGA STIKK DOBB M/AFB. HVID;8E;8E;86;18:18:05;200072678;25;14;0;1;1;15
156550;1017036888;11;1000394468;BASE PLATE F-SOCKET OUTLET W-SWITCH-W;8E;8E;86;18:18:05;200072678;25;14;0;1;1;13
156550;1017037023;8;1000394478;FRAME 50 1.5M      500D6815WH;8E;8E;86;18:18:05;200072678;21;14;0;1;1;15
156550;1017037188;9;1000394491;FRAME 50 2M      500D6820WH;8E;8E;86;18:18:05;200072678;21;14;0;1;1;1
156550;1017037227;10;1000394495;FRAME 50 2.5M      500D6825WH;8E;8E;86;18:18:05;200072678;25;14;0;1;1;6
156550;1017037764;5;1000394540;SURFACE BASE 1.5M 503D6615WH;8E;8E;86;18:18:05;200072678;25;14;0;1;1;2
156550;1017037793;6;1000394543;SURFACE BASE 2M 503D6620WH;8E;8E;86;18:18:05;200072678;25;14;0;1;1;1
156550;1017037829;7;1000394545;SURFACE BASE 2.5M 503D6625WH;8E;8E;86;18:18:05;200072678;25;14;0;1;1;6
156550;1017054433;1;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;8E;8E;86;18:18:05;200072678;25;14;0;1;1;6
156550;1017054679;2;1000661200;2X1 WAY SW (P5) 16A, 250V, FUGA, WHITE;8E;8E;86;18:18:05;200072678;21;14;0;1;1;2
156552;3424006409;1;1000420085;MOVEM. SENSOR, 200° WALL MOUNT;82;82;Not assigned;17:16:55;200013798;27;14;1;0;1;3
156553;3398991682;1;1000359666;IEM3135 ADV. ENERGIE MTR 3F MBUS MID 63A;8A;8A;2;17:54:24;200077465;28;18;1;0;1;1
156554;802020592;1;1000736318;STEEL PRESS ELBOW 45° MF Ø 18;6X;6X;2;18:15:16;200011416;28;10;0;1;1;10
156554;802021193;2;1000736378;"SOLAR CARBON  PRESS ADAPT. M 3/4""X18";6X;6X;2;18:15:16;200011416;29;10;0;1;1;10
156554;802022134;3;1000736472;"STEEL PRESS TEE F 1/2""X18";6X;6X;2;18:15:16;200011416;29;10;0;1;1;2
156554;802024268;5;1000736685;SOLAR STAINLESS PRESS ELBOW 45° FF Ø 22;6X;6X;2;18:15:16;200011416;29;10;0;1;1;2
156554;802024543;4;1000736713;SOLAR STAINLESS PRESS ELBOW 45° MF Ø 22;6X;6X;2;18:15:16;200011416;27;10;0;1;1;2
156554;802026347;6;1000736894;"SOLAR STAINLESS PRESS ADAP. MALE 3/4""X22";6X;6X;2;18:15:16;200011416;29;10;0;1;1;2
156554;802026583;7;1000736918;"SOLAR STAINLESS  ADAP. FEMALE 3/4""X22";6X;6X;2;18:15:16;200011416;29;10;0;1;1;2
156555;997600238;2;1000338891;MC4 CONNECTOR MALE;4K;4K;Not assigned;17:19:46;200051278;29;12;1;1;1;4
156555;997600241;3;1000338892;MC4 CONNECTOR FEMALE;4K;4K;Not assigned;17:19:46;200051278;29;12;1;1;1;1
156555;997600241;4;1000338892;MC4 CONNECTOR FEMALE;4K;4K;Not assigned;17:19:46;200051278;29;12;1;1;1;3
156558;203020243;2;1000292213;BEND 90 WITH SC A28 F/F;9V;9V;Not assigned;17:57:34;200012786;28;23;1;4;1;2
156558;227180130;3;1000379709;MULTIPAK PACKING COMPOUND 200G;9V;9V;Not assigned;17:57:34;200012786;28;23;1;4;1;1
156559;1084005127;7;1000395960;PIGTAIL SC 50MY OM3 1M;2T;2T;48;18:26:21;200090119;28;8;1;8;1;6
156559;884009146;5;1000752832;SPLICE PROTECTORS 60MM - CLEAR;2T;2T;48;18:26:21;200090119;27;8;1;8;1;50
156559;884009159;4;1000752833;SPLICE CASSETTE UNIVERSAL 12 SPLICE;2T;2T;48;18:26:21;200090119;27;8;1;8;1;2
156560;1017035782;1;1000394402;SPRING - FOR PRESSURE SWITCH;3B;3B;60;19:18:36;200003697;28;18;1;0;1;10
156562;802041335;1;1000599003;"M/F PN25 BALL VALVE T HANDLE 3/4""";6X;6X;2;17:20:57;200015614;21;10;0;1;1;5
156563;2057808004;5;1200047894;CorePro LEDspot 365lm/830 GU10 36° dim;8E;8E;50;17:47:55;200022639;27;14;2;2;1;1
156563;5442639856;4;1000452179;NET-DL GU10 18W ISO WHITE;8E;8E;50;17:47:55;200022639;21;14;2;2;1;1
156564;1017039474;9;1000394601;FUGA FRAME SOFT 63 1½ M W/TEXT AREA WH;5T;5T;97;18:29:20;200006342;28;12;0;1;1;2
156564;1017039539;5;1000394607;FUGA FRAME 63 SOFTLINE 2M STEEL METAL;5T;5T;97;18:29:20;200006342;21;12;0;1;1;3
156564;1017039568;2;1000394610;UK FUGA RAMME 63 3,5MOD SOFT STAAL;5T;5T;97;18:29:20;200006342;21;12;0;1;1;5
156564;1017039568;3;1000394610;UK FUGA RAMME 63 3,5MOD SOFT STAAL;5T;5T;97;18:29:20;200006342;21;12;0;1;1;5
156564;1017039568;4;1000394610;UK FUGA RAMME 63 3,5MOD SOFT STAAL;5T;5T;97;18:29:20;200006342;21;12;0;1;1;5
156564;1017054352;7;1000595984;FUGA STOVE OUTLET 5P, 1M WH;5T;5T;97;18:29:20;200006342;25;12;0;1;1;3
156564;1017054352;8;1000595984;FUGA STOVE OUTLET 5P, 1M WH;5T;5T;97;18:29:20;200006342;25;12;0;1;1;3
156564;1020001994;6;1000596022;Ø83 LAMP OUTLET 5P WH;5T;5T;97;18:29:20;200006342;21;12;0;1;1;5
156564;1067004679;1;1200021798;FUGA LED 250 TOUCH IR, without frontcove;5T;5T;97;18:29:20;200006342;28;12;0;1;1;2
156565;203010965;5;1000295292;PRESTABO PLUG-IN ADAPTER 22X3/4;4C;4C;42;19:19:36;200052673;28;20;0;2;1;2
156565;203020683;4;1000295318;ADAPTER PIECE WITH SC  15 X 1/2 F/M;4C;4C;42;19:19:36;200052673;25;20;0;2;1;8
156565;203020832;6;1000295298;PLUG PIECE A22 X 3/4 F/F;4C;4C;42;19:19:36;200052673;27;20;0;2;1;2
156565;204015202;1;1000310466;BEND 45 WITH SC A22 F/M;4C;4C;42;19:19:36;200052673;28;20;0;2;1;8
156565;204018694;2;1000207763;T-PIECE A3/4;4C;4C;42;19:19:36;200052673;25;20;0;2;1;2
156566;2921107077;3;1000085834;THROUGH CONNECTOR A1525SK RED;5K;5K;19;17:35:00;200029436;21;12;1;1;1;100
156566;811102058;1;1000389390;LOW VOLTAGE HEATS SHRINK KIT 5X1,5-4X4Q;5K;5K;19;17:35:00;200029436;21;12;1;1;1;4
156567;2122825886;9;1000054711;CONTACTOR ESB24-04 230V;8N;8N;30;18:29:30;200018103;28;16;0;1;1;1
156567;3419700040;7;1000420051;TYTAN I CIRC BREAKER 3P+N;8N;8N;30;18:29:30;200018103;25;16;0;1;1;1
156567;3419700338;8;1000420064;FUSE BOX 10A TYTAN II;8N;8N;30;18:29:30;200018103;29;16;0;1;1;1
156567;3419700707;6;1000420077;TYTAN II CIRC BREAKER 3P+N;8N;8N;30;18:29:30;200018103;25;16;0;1;1;1
156567;5421530015;2;1000176696;JUNCTION BOX AP9/G;8N;8N;30;18:29:30;200018103;25;16;0;1;1;20
156567;5421530154;3;1000429940;STRAIN RELIEF AS9.3;8N;8N;30;18:29:30;200018103;21;16;0;1;1;10
156567;821100040;4;1000389613;CONNECTOR 10,0MM CLEAR SINGLE;8N;8N;30;18:29:30;200018103;21;16;0;1;1;300
156567;821100053;5;1000389614;CONNECTOR 10,0MM CLEAR DOUBLE;8N;8N;30;18:29:30;200018103;25;16;0;1;1;200
156567;884009049;1;1000752822;PIGTAIL SC 50MY OM2 2M;8N;8N;30;18:29:30;200018103;27;16;0;1;1;8
156568;811102074;1;1000389392;LOW VOLTAGE HEATS SHRINK KIT 5X6-16Q;5Q;5Q;42;17:36:40;200004509;25;8;0;1;1;10
156569;1017036574;4;1000394450;FUGA STIKK M/AFB. M/J      HVID;0R;0R;55;18:22:19;200056196;25;16;2;1;1;4
156569;1017037023;5;1000394478;FRAME 50 1.5M      500D6815WH;0R;0R;55;18:22:19;200056196;21;16;2;1;1;4
156569;1017037764;3;1000394540;SURFACE BASE 1.5M 503D6615WH;0R;0R;55;18:22:19;200056196;25;16;2;1;1;4
156571;823100501;2;1000074296;DIGITAL WEEKLY TIME SWITCH 1 CH.;9J;9J;Not assigned;17:47:13;200005762;25;23;1;1;1;1
156572;203025604;1;1000672776;SLEEVE, 1;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203025617;3;1000672787;SLEEVE, 1 1/4;0E;0E;72;19:27:17;200082225;29;10;0;1;1;2
156572;203025662;2;1000672791;SLIDING SLEEVE, 1;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203025675;4;1000672792;SLIDING SLEEVE, 1 1/4;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203026098;6;1000672842;ADAPTER, 1/2 X 1/2;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203026108;7;1000672843;ADAPTER, 3/4 X 3/4;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203026137;8;1000672846;ADAPTER, 3/4 X 3/4;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203026140;5;1000672847;ADAPTER, 1 X 1;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203026153;10;1000672848;ADAPTER, 1 1/4 X 1 1/4;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156572;203026166;9;1000672849;ADAPTER, 1 1/2 X 1 1/2;0E;0E;72;19:27:17;200082225;28;10;0;1;1;2
156573;7613022834;1;1000225936;CABLE GLAND PERFECT M20X1,5 big 7035;9J;9J;Not assigned;17:39:04;200020451;25;23;1;0;1;8
156574;5485309075;2;1000006555;DETECTOR MD 200 WHITE;2A;2A;77;18:15:50;200072045;25;8;0;1;1;2
156574;885100329;1;1000017149;MINILUX MOTION DETECTOR 230 V AC IP54;2A;2A;77;18:15:50;200072045;25;8;0;1;1;1
156576;1067003120;1;1000395817;FUGA DIMMER MEK-D 300CR WHITE;0E;0E;5;19:19:12;200009895;28;10;1;0;1;2
156578;8849016406;1;1000437879;HELVAR BALLAST L18A-K;5J;5J;70;18:35:48;200026594;27;10;0;1;1;1
156579;5656017060;1;1000119584;41832 FL 35W 12V G53;8H;8H;78;17:34:36;200058020;27;20;1;0;1;4
156580;203011058;7;1000373032;BEND 90 WITH SC A18 F/M;8P;8P;28;18:16:28;200014816;27;20;0;3;1;30
156580;203014835;8;1000373242;PLUG PIECE A18 X 1/2 F/M;8P;8P;28;18:16:28;200014816;27;20;0;3;1;30
156580;203018640;6;1200023825;ADAPTER PIECE WITH SC  18 X 1/2 F/M;8P;8P;28;18:16:28;200014816;28;20;0;3;1;20
156580;204040002;2;1000374972;CAPS 3/4;8P;8P;28;18:16:28;200014816;25;20;0;3;1;50
156581;3424006409;1;1000420085;MOVEM. SENSOR, 200° WALL MOUNT;6C;6C;7;17:36:49;200001577;27;10;1;0;1;2
156582;1017025653;1;1000394156;UK OPUS66 STIKK DOBB UDV M/J HVID;8L;8L;5;17:37:42;200079840;25;12;1;0;1;1
156583;5414620314;3;1000111993;GA69-3 ADAPTER SET WHITE;3B;3B;74;19:01:07;200079750;27;18;1;0;1;2
156583;5414620466;2;1000111961;XTS 11-3 END FEED WHITE;3B;3B;74;19:01:07;200079750;21;18;1;0;1;1
156583;5414620534;1;1000111968;XTS 41-3 END CAP WHITE;3B;3B;74;19:01:07;200079750;28;18;1;0;1;1
156584;1017043169;1;1000394779;FUGA PANEL BASE 2 MODUL HORIZONTAL WHITE;8D;8D;39;18:05:53;200026100;25;12;1;0;1;1
156584;1017056266;4;1000746009;FUGA TECHNICAL FIXING FRAME 1M;8D;8D;39;18:05:53;200026100;21;12;1;0;1;1
156584;1086017812;3;1000396087;MOUNTING FRAME RJ45 WHITE;8D;8D;39;18:05:53;200026100;25;12;1;0;1;1
156584;1087004727;2;1000396150;FUGA 2M MULTI TV-R END TD301WH;8D;8D;39;18:05:53;200026100;28;12;1;0;1;1
156585;2049050129;1;1000115971;HF-R 158 TL-D EII 220-240V 50/60HZ;5S;5S;32;19:21:27;200052708;28;10;0;1;1;5
156586;5485310051;1;1000035656;DETECTOR RC 130I WHITE;3A;3A;23;18:34:41;200054233;27;16;0;1;1;2
156587;5485567244;1;1000461970;ACOUSTIC GLASS BREAK DETECTOR AD-700;9D;9D;Not assigned;17:48:47;200029772;28;23;1;1;1;1
156588;5430504951;2;1000445444;BENDING GALVANIZED 25MM;5K;5K;46;18:38:49;200078761;27;12;0;5;1;2
156589;1017025653;1;1000394156;UK OPUS66 STIKK DOBB UDV M/J HVID;8D;8D;39;18:07:01;200082405;25;12;0;1;1;20
156589;5418521943;2;1000428857;CEE WALLOUTLET H6/400/16/5 SL 110451;8D;8D;39;18:07:01;200082405;28;12;0;1;1;4
156589;813103217;3;1000223708;V-TEC VM25 LGR CABLE GLAND;8D;8D;39;18:07:01;200082405;21;12;0;1;1;10
156590;3398991420;1;1000333217;TRIPHASE KWH METER 63A PULSE MID;3B;3B;8;19:19:06;200066495;28;18;1;0;1;1
156591;839106010;2;1000566848;PLUG 5,5X32 WALL PLUG RED, SOLAR;5S;5S;1;18:26:33;200069454;25;10;0;2;1;1.000
156591;8739010253;3;1000437638;TAPE PVC WHITE  15MMX10M;5S;5S;1;18:26:33;200069454;28;10;0;2;1;1
156592;822102982;1;1000389843;RCBO C 10/0,3/1P+N 6KA;3V;3V;65;18:13:38;200069875;27;8;1;0;1;1
156593;823100093;1;1000393830;SINGLE-PHASE ENERGY METER DIGI. 18MM 32A;3K;3K;53;19:19:45;200000253;28;20;1;0;1;1
156594;1017037557;1;1000394524;FRAME 63 3.5M      500D6435WH;0E;0E;1;18:36:51;200020893;21;10;1;2;1;1
156594;1017054433;7;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;0E;0E;1;18:36:51;200020893;25;10;1;2;1;4
156594;1017056525;4;1000746060;FUGA FRAME 2½M SOFT WHITE;0E;0E;1;18:36:51;200020893;21;10;1;2;1;1
156594;1017056525;5;1000746060;FUGA FRAME 2½M SOFT WHITE;0E;0E;1;18:36:51;200020893;21;10;1;2;1;1
156594;1017056800;2;1000746064;FUGA FRAME 2X 1½M SOFT WHITE;0E;0E;1;18:36:51;200020893;27;10;1;2;1;1
156594;1017057294;3;1000746025;FUGA FRAME 2X 1½M PURE GLASS WHITE;0E;0E;1;18:36:51;200020893;27;10;1;2;1;1
156596;5422234381;1;1000230159;Auxiliary contact 100-SB11;3R;3R;44;17:27:18;200025209;29;16;1;0;1;1
156598;825100156;1;1000389877;NEOZED-MOUNT.-FUSE SOCKET 3P D02/63A;0U;0U;52;19:17:52;200079745;28;8;0;1;1;4
156599;1039015638;6;1000395784;UK AFBRYDERSKRUE 3X50MM PZ1;5K;5K;31;18:16:07;200080014;25;12;1;2;1;100
156599;1039015641;7;1000395785;UK AFBRYDERSKRUE 3X55MM PZ1;5K;5K;31;18:16:07;200080014;29;12;1;2;1;100
156599;839125046;2;1000018255;SCREW M4X50 DIN 965 CS HEAD PZD 2 ZP;5K;5K;31;18:16:07;200080014;27;12;1;2;1;100
156599;839125059;1;1000054209;SCREW M4X60 DIN 965 CS HEAD PZD 2 ZP;5K;5K;31;19:20:10;200002174;28;12;1;2;1;100
156599;897100207;5;1000106416;FLAT BIT DRILL 18X160 22750;5K;5K;31;18:16:07;200080014;29;12;1;2;1;1
156599;897100236;4;1000106419;FLAT BIT DRILL 22X160 22753;5K;5K;31;18:16:07;200080014;29;12;1;2;1;1
156599;897100249;3;1000106420;FLAT BIT DRILL 25X160 22755;5K;5K;31;18:16:07;200080014;29;12;1;2;1;1
156600;1017040133;8;1000394654;UK FUGA TAN/AFD 1,5M STIK M/J KOKS;8Q;8Q;5;17:56:39;200001605;21;8;1;7;1;1
156600;1028005756;11;1000395693;LK 210A1186 PLUG     RED/GREEN;8Q;8Q;5;18:09:45;200085239;25;8;1;7;1;10
156600;1297107281;14;1000397594;HOLESAW HOLDER 14-30MM 11,1MM;8Q;8Q;5;17:56:39;200001605;29;8;1;7;1;1
156600;1297107375;13;1000397600;HOLESAW 19MM 3830;8Q;8Q;5;18:09:45;200085239;29;8;1;7;1;2
156600;5421817521;10;1000592401;COMPACT SPLICING CONNECTORS 2-CONDUCTOR;8Q;8Q;5;18:09:45;200085239;27;8;1;7;1;500
156600;839101565;9;1000745226;CABLE TIE BLACK UV RESISTANT 4,8X370M;8Q;8Q;5;18:09:45;200085239;25;8;1;7;1;2.000
156600;839106418;12;1000315834;CABLE CLIPS ROUND M7-9 GREY NAIL 25MM;8Q;8Q;5;18:09:45;200085239;25;8;1;7;1;500
156600;897100906;6;1000066431;10,0 ROLL FORGED DRILL HSS 2943;8Q;8Q;5;17:56:39;200001605;29;8;1;7;1;5
156600;897111241;5;1000392633;SPARE LEADS GRAPHITE;8Q;8Q;5;17:56:39;200001605;28;8;1;7;1;12
156600;897202406;1;1000734511;BIT PHILLIPS PH2 25MM;8Q;8Q;5;17:56:39;200001605;29;8;1;7;1;20
156600;9497526127;7;1000442134;KNIPEX 2615-200 SNIP NOSE PLIER;8Q;8Q;5;18:09:45;200085239;29;8;1;7;1;1
156601;2057807911;2;1200047887;Corepro LEDspot 255lm/827 GU10 36°;8K;8K;28;17:49:38;200057657;27;10;0;1;1;17
156601;5442639856;1;1000452179;NET-DL GU10 18W ISO WHITE;8K;8K;28;17:49:38;200057657;21;10;0;1;1;17
156602;1017059072;1;1000745878;FUGA BRICK BOX 1M W LID AIR-TIGHT GREEN;0E;0E;75;18:00:50;200055236;21;10;0;1;1;15
156602;1017059098;2;1000745880;FUGA BRICK BOX 2M W. LID AIR-TIGHT GREEN;0E;0E;75;18:00:50;200055236;21;10;0;1;1;2
156602;839106421;3;1000315835;CABLE CLIPS ROUND M8-12 GREY NAIL 30MM;0E;0E;75;18:00:50;200055236;21;10;0;1;1;200
156604;1013022935;2;1000393846;UK MEMBRANNIPPEL 7-15,5 MM;2N;2N;14;19:20:28;200068957;28;18;1;1;1;12
156605;1017037227;3;1000394495;FRAME 50 2.5M      500D6825WH;8U;8U;74;18:24:25;200057918;25;16;1;0;1;1
156605;1017037829;2;1000394545;SURFACE BASE 2.5M 503D6625WH;8U;8U;74;18:24:25;200057918;25;16;1;0;1;1
156605;1017040081;4;1000394650;UK FUGA TAN/AFD 1,5M STIKK HVID;8U;8U;74;18:24:25;200057918;21;16;1;0;1;1
156605;1017050291;6;1000395182;UK OPUS74 STIKK 2P+J LGRAA;8U;8U;74;18:24:25;200057918;21;16;1;0;1;1
156605;1017050453;7;1000395193;OPUS74 BASE 1 MODULE LIGHT GREY;8U;8U;74;18:24:25;200057918;25;16;1;0;1;1
156605;1017056156;5;1000745852;FUGA SWITCHED SSO 2P, 10A, 1½M INSERT;8U;8U;74;18:24:25;200057918;21;16;1;0;1;1
156605;1067003120;1;1000395817;FUGA DIMMER MEK-D 300CR WHITE;8U;8U;74;18:24:25;200057918;28;16;1;0;1;1
